YEAR,QUARTER,ID,Nowcast,Forecast
1983,2,80,132.00,137.00
1983,2,82,124.00,148.00
1983,2,87,200.00,220.00
1983,2,89,152.00,167.00
1983,2,93,#N/A,#N/A
1983,2,94,191.50,200.60
1983,2,99,125.00,135.00
1983,3,5,138.00,145.00
1983,3,9,150.00,160.00
1983,3,12,135.00,142.00
1983,3,13,125.00,127.00
1983,3,16,#N/A,#N/A
1983,3,19,139.00,142.00
1983,3,20,140.00,155.00
1983,3,23,115.00,122.00
1983,3,27,123.00,130.00
1983,3,30,130.00,142.00
1983,3,35,131.00,137.00
1983,3,40,146.40,160.90
1983,3,43,130.00,140.00
1983,3,47,140.00,138.00
1983,3,60,126.00,147.00
1983,3,62,117.00,128.00
1983,3,65,136.00,141.00
1983,3,66,136.00,145.00
1983,3,67,135.00,141.00
1983,3,68,139.00,145.00
1983,3,70,145.00,155.00
1983,3,72,#N/A,#N/A
1983,3,79,141.00,149.00
1983,3,80,139.00,144.00
1983,3,82,146.00,160.00
1983,3,84,143.00,155.00
1983,3,89,136.00,145.00
1983,3,94,138.20,144.20
1983,3,95,140.00,150.00
1983,3,98,138.00,148.00
1983,3,99,141.10,153.20
1983,3,100,#N/A,#N/A
1983,4,5,150.00,158.00
1983,4,9,170.00,170.00
1983,4,10,152.00,151.00
1983,4,12,146.00,154.00
1983,4,13,149.00,168.00
1983,4,16,180.00,185.00
1983,4,19,147.00,148.00
1983,4,23,150.00,160.00
1983,4,25,141.00,148.00
1983,4,30,147.00,150.00
1983,4,31,149.00,155.00
1983,4,35,148.00,154.00
1983,4,39,149.00,154.00
1983,4,40,150.00,154.00
1983,4,41,#N/A,#N/A
1983,4,43,148.00,148.00
1983,4,44,147.00,151.00
1983,4,47,157.00,140.00
1983,4,51,150.00,155.00
1983,4,60,149.00,155.00
1983,4,61,157.00,167.00
1983,4,62,149.00,157.00
1983,4,66,149.00,157.00
1983,4,67,146.00,152.00
1983,4,70,150.00,154.00
1983,4,74,#N/A,#N/A
1983,4,79,148.00,156.00
1983,4,80,153.00,166.00
1983,4,82,160.00,163.00
1983,4,84,142.00,145.00
1983,4,87,#N/A,#N/A
1983,4,89,152.00,159.00
1983,4,90,150.00,136.00
1983,4,94,149.70,155.70
1983,4,95,156.00,162.00
1983,4,98,151.00,146.00
1983,4,99,153.20,161.00
1984,1,2,145.40,151.50
1984,1,9,160.00,175.00
1984,1,12,158.00,168.00
1984,1,13,161.50,175.00
1984,1,19,143.00,144.00
1984,1,20,167.00,181.00
1984,1,30,175.00,180.00
1984,1,35,153.80,161.00
1984,1,36,160.00,165.00
1984,1,39,148.00,153.00
1984,1,40,149.10,151.20
1984,1,41,#N/A,#N/A
1984,1,43,148.00,151.00
1984,1,47,150.00,154.00
1984,1,53,149.00,158.00
1984,1,60,145.00,152.00
1984,1,62,162.50,168.00
1984,1,65,145.00,152.00
1984,1,66,140.00,148.00
1984,1,68,145.00,151.00
1984,1,69,143.00,148.00
1984,1,70,148.00,153.00
1984,1,72,141.00,145.00
1984,1,82,149.00,154.00
1984,1,84,149.00,160.00
1984,1,86,136.00,143.00
1984,1,87,#N/A,#N/A
1984,1,90,141.00,146.00
1984,1,93,143.30,145.40
1984,1,98,147.20,144.20
1984,1,99,161.00,167.00
1984,2,5,154.00,158.00
1984,2,9,160.00,165.00
1984,2,12,168.00,174.00
1984,2,13,153.00,157.00
1984,2,15,153.00,158.00
1984,2,16,#N/A,#N/A
1984,2,19,146.50,150.00
1984,2,20,167.00,181.00
1984,2,23,147.00,154.00
1984,2,25,150.00,154.00
1984,2,27,163.00,171.00
1984,2,30,170.00,180.00
1984,2,31,154.00,162.00
1984,2,35,147.00,148.00
1984,2,36,175.00,195.00
1984,2,39,148.00,152.00
1984,2,40,146.00,155.00
1984,2,41,#N/A,#N/A
1984,2,43,155.00,157.50
1984,2,60,149.00,151.00
1984,2,61,151.00,147.00
1984,2,62,160.50,170.50
1984,2,65,149.00,150.00
1984,2,66,154.00,161.00
1984,2,68,151.00,154.00
1984,2,70,155.00,157.00
1984,2,72,125.00,140.00
1984,2,74,147.00,148.00
1984,2,75,151.00,160.00
1984,2,82,152.00,159.00
1984,2,84,155.00,165.00
1984,2,86,150.00,153.00
1984,2,94,148.30,151.30
1984,2,95,156.00,162.00
1984,2,98,143.00,147.00
1984,3,5,156.00,160.00
1984,3,13,157.00,161.00
1984,3,15,156.00,160.00
1984,3,19,144.00,148.00
1984,3,25,149.00,150.00
1984,3,30,185.00,195.00
1984,3,31,158.00,167.00
1984,3,33,152.00,155.00
1984,3,40,157.00,162.00
1984,3,42,166.00,170.00
1984,3,43,157.00,160.00
1984,3,55,#N/A,#N/A
1984,3,60,158.00,160.00
1984,3,61,149.00,159.00
1984,3,62,170.50,173.00
1984,3,65,156.60,167.00
1984,3,66,161.00,168.00
1984,3,67,157.00,161.00
1984,3,68,156.00,157.00
1984,3,69,159.00,155.00
1984,3,70,157.00,159.00
1984,3,80,157.00,155.00
1984,3,82,158.00,161.00
1984,3,86,155.20,156.80
1984,3,87,#N/A,#N/A
1984,3,95,164.00,170.00
1984,3,98,155.00,157.00
1984,4,5,145.00,149.00
1984,4,9,150.00,150.00
1984,4,12,146.00,145.00
1984,4,19,138.00,140.00
1984,4,20,151.00,155.00
1984,4,21,140.00,138.00
1984,4,23,145.00,145.00
1984,4,27,#N/A,#N/A
1984,4,30,154.00,156.00
1984,4,31,146.00,149.00
1984,4,35,159.60,162.30
1984,4,40,139.00,140.00
1984,4,43,143.00,145.00
1984,4,51,155.00,150.00
1984,4,53,147.00,154.00
1984,4,55,144.00,144.00
1984,4,60,148.70,157.70
1984,4,61,134.00,131.00
1984,4,62,158.10,164.30
1984,4,66,137.00,143.00
1984,4,67,157.00,161.00
1984,4,68,142.00,145.00
1984,4,70,130.00,135.00
1984,4,72,#N/A,#N/A
1984,4,79,149.00,158.00
1984,4,82,151.00,154.00
1984,4,84,143.00,146.00
1984,4,90,140.80,148.40
1984,4,93,142.80,144.60
1984,4,94,143.80,140.30
1984,4,99,151.00,150.00
1985,1,9,152.00,160.00
1985,1,15,151.40,156.50
1985,1,19,137.00,142.00
1985,1,20,152.00,155.00
1985,1,23,141.00,145.00
1985,1,30,146.00,148.00
1985,1,35,150.00,152.30
1985,1,40,137.00,139.00
1985,1,41,#N/A,#N/A
1985,1,43,140.00,150.00
1985,1,44,132.00,126.00
1985,1,62,140.00,146.00
1985,1,65,213.00,224.00
1985,1,66,144.00,155.00
1985,1,68,153.00,156.00
1985,1,70,145.00,150.00
1985,1,72,#N/A,#N/A
1985,1,79,146.00,152.00
1985,1,82,146.00,152.00
1985,1,84,155.00,170.00
1985,1,87,152.00,152.00
1985,1,94,140.30,147.20
1985,1,95,145.00,154.00
1985,1,99,153.00,156.00
1985,2,9,145.00,150.00
1985,2,13,145.00,141.00
1985,2,15,142.00,146.00
1985,2,20,152.00,155.00
1985,2,23,141.00,144.00
1985,2,27,139.00,140.00
1985,2,30,138.00,135.00
1985,2,31,143.00,145.00
1985,2,35,140.80,142.30
1985,2,36,140.00,155.00
1985,2,40,137.60,148.30
1985,2,41,#N/A,#N/A
1985,2,43,135.00,130.00
1985,2,55,152.00,154.00
1985,2,60,145.00,150.00
1985,2,61,143.00,151.00
1985,2,62,137.00,140.00
1985,2,65,141.00,142.00
1985,2,66,145.00,147.00
1985,2,68,142.00,144.00
1985,2,70,145.00,155.00
1985,2,75,147.00,154.00
1985,2,79,140.00,142.00
1985,2,82,143.00,148.00
1985,2,84,152.00,168.00
1985,2,86,148.00,154.00
1985,2,87,136.00,143.00
1985,2,94,143.10,143.30
1985,2,99,145.00,149.00
1985,3,9,150.00,150.00
1985,3,12,138.00,135.00
1985,3,13,141.00,139.00
1985,3,15,143.00,144.00
1985,3,20,148.00,146.00
1985,3,23,139.00,144.00
1985,3,27,130.00,127.00
1985,3,30,134.00,132.00
1985,3,31,149.30,155.80
1985,3,35,139.00,142.00
1985,3,40,137.30,142.90
1985,3,43,130.00,130.00
1985,3,51,134.00,135.00
1985,3,60,138.00,141.00
1985,3,62,139.00,145.70
1985,3,65,#N/A,#N/A
1985,3,66,135.00,134.00
1985,3,67,141.00,148.00
1985,3,68,138.00,139.00
1985,3,69,#N/A,#N/A
1985,3,70,139.00,142.00
1985,3,74,134.00,136.00
1985,3,75,147.00,153.00
1985,3,79,139.00,140.00
1985,3,80,136.00,135.00
1985,3,82,140.00,146.00
1985,3,84,#N/A,#N/A
1985,3,95,141.00,148.00
1985,3,99,151.00,157.00
1985,3,100,140.00,137.00
1985,3,101,137.00,145.00
1985,4,9,150.00,152.00
1985,4,12,135.00,133.00
1985,4,13,139.00,140.00
1985,4,15,143.00,145.00
1985,4,20,147.00,148.00
1985,4,23,142.00,157.00
1985,4,30,146.00,142.00
1985,4,35,138.80,140.20
1985,4,40,158.00,163.00
1985,4,43,140.00,140.90
1985,4,59,142.40,145.70
1985,4,60,149.00,153.00
1985,4,62,141.90,144.50
1985,4,65,142.00,148.00
1985,4,68,142.00,143.00
1985,4,69,#N/A,#N/A
1985,4,70,147.00,150.00
1985,4,72,140.00,142.00
1985,4,79,139.00,136.00
1985,4,80,137.00,134.00
1985,4,82,147.00,150.00
1985,4,84,158.00,156.00
1985,4,94,141.70,136.70
1985,4,99,138.00,140.00
1985,4,102,147.00,148.00
1986,1,9,150.00,155.00
1986,1,13,143.00,141.00
1986,1,20,148.00,149.00
1986,1,30,141.30,141.30
1986,1,35,137.00,120.00
1986,1,40,152.50,167.30
1986,1,41,#N/A,#N/A
1986,1,43,147.00,148.00
1986,1,44,149.00,156.00
1986,1,51,143.00,144.00
1986,1,60,149.00,153.00
1986,1,62,147.00,149.00
1986,1,65,144.00,151.00
1986,1,66,150.00,161.00
1986,1,68,144.00,146.00
1986,1,69,148.00,145.00
1986,1,70,144.00,147.00
1986,1,72,#N/A,#N/A
1986,1,80,131.00,140.00
1986,1,82,147.00,150.00
1986,1,84,146.00,148.00
1986,1,94,122.00,139.00
1986,1,98,140.00,131.00
1986,1,99,144.00,151.00
1986,1,100,140.00,142.00
1986,1,102,147.30,150.90
1986,2,10,132.70,130.60
1986,2,12,141.00,137.00
1986,2,13,138.00,140.00
1986,2,15,145.00,151.00
1986,2,20,149.00,150.00
1986,2,23,147.00,159.00
1986,2,30,140.00,140.00
1986,2,31,144.00,143.00
1986,2,35,148.40,152.70
1986,2,40,119.50,147.60
1986,2,41,#N/A,#N/A
1986,2,44,148.00,152.00
1986,2,51,153.00,155.00
1986,2,60,147.00,151.00
1986,2,62,154.00,156.00
1986,2,65,129.00,136.00
1986,2,66,146.00,157.00
1986,2,68,143.00,148.00
1986,2,69,155.00,163.00
1986,2,70,138.00,148.00
1986,2,72,155.00,155.00
1986,2,74,141.00,140.00
1986,2,79,140.00,144.00
1986,2,82,144.00,150.00
1986,2,84,149.00,151.00
1986,2,99,150.00,158.00
1986,2,100,#N/A,#N/A
1986,2,102,147.50,155.90
1986,3,9,142.00,150.00
1986,3,12,136.00,137.00
1986,3,15,140.00,144.00
1986,3,20,139.00,140.00
1986,3,23,127.00,128.00
1986,3,30,131.00,130.00
1986,3,35,137.00,134.30
1986,3,40,141.20,152.50
1986,3,43,146.80,154.30
1986,3,51,140.00,141.00
1986,3,59,140.50,159.10
1986,3,60,132.00,136.00
1986,3,65,139.00,158.00
1986,3,68,#N/A,#N/A
1986,3,69,146.70,155.80
1986,3,70,142.00,145.00
1986,3,79,146.00,151.00
1986,3,82,143.00,145.00
1986,3,84,142.00,155.00
1986,3,86,145.00,150.00
1986,3,94,137.10,148.80
1986,3,100,145.00,140.00
1986,3,103,133.00,144.00
1986,3,104,#N/A,#N/A
1986,4,9,155.00,155.00
1986,4,12,140.00,138.00
1986,4,13,142.00,144.00
1986,4,15,148.00,140.00
1986,4,30,140.00,140.00
1986,4,35,132.00,133.00
1986,4,40,143.90,133.30
1986,4,41,#N/A,#N/A
1986,4,43,143.00,131.00
1986,4,51,146.00,148.00
1986,4,60,142.00,125.00
1986,4,62,139.00,137.00
1986,4,65,143.00,139.00
1986,4,66,153.00,155.00
1986,4,68,148.00,140.00
1986,4,70,150.00,160.00
1986,4,72,#N/A,#N/A
1986,4,78,141.30,141.20
1986,4,79,146.00,140.00
1986,4,80,141.00,138.00
1986,4,82,137.00,135.00
1986,4,84,160.00,143.00
1986,4,94,140.50,140.40
1986,4,100,140.00,145.00
1987,1,9,140.00,142.00
1987,1,12,143.00,139.00
1987,1,15,138.00,141.00
1987,1,20,142.00,140.00
1987,1,30,139.00,138.00
1987,1,35,140.40,147.20
1987,1,40,143.80,134.30
1987,1,43,#N/A,#N/A
1987,1,51,144.00,149.00
1987,1,60,125.00,128.00
1987,1,62,143.00,148.00
1987,1,65,136.10,143.50
1987,1,66,152.00,161.00
1987,1,70,152.00,157.00
1987,1,72,140.00,135.00
1987,1,78,135.50,144.60
1987,1,79,146.00,149.00
1987,1,82,136.50,138.00
1987,1,86,143.50,147.00
1987,1,90,153.00,154.00
1987,1,94,135.50,144.10
1987,1,100,150.00,145.00
1987,2,9,160.00,165.00
1987,2,12,136.00,142.00
1987,2,15,147.00,151.00
1987,2,20,151.00,152.00
1987,2,30,154.00,159.00
1987,2,35,143.20,145.90
1987,2,40,135.50,138.70
1987,2,41,#N/A,#N/A
1987,2,43,#N/A,#N/A
1987,2,44,140.00,143.00
1987,2,51,153.00,158.00
1987,2,54,150.00,159.00
1987,2,60,129.00,131.00
1987,2,62,149.00,154.00
1987,2,65,132.00,135.00
1987,2,66,153.00,156.00
1987,2,69,143.40,143.20
1987,2,70,137.00,142.00
1987,2,72,#N/A,#N/A
1987,2,79,133.00,136.00
1987,2,80,146.00,150.00
1987,2,82,140.00,145.00
1987,2,84,136.00,136.00
1987,2,86,139.00,140.00
1987,2,94,152.00,160.50
1987,2,100,160.00,155.00
1987,2,105,139.00,139.00
1987,2,106,132.90,135.60
1987,3,2,137.00,138.00
1987,3,9,150.00,155.00
1987,3,15,136.40,138.40
1987,3,30,137.00,140.00
1987,3,35,148.20,143.80
1987,3,43,133.00,142.00
1987,3,44,142.00,150.00
1987,3,51,137.00,139.00
1987,3,60,136.00,139.00
1987,3,62,140.00,142.00
1987,3,65,150.00,148.00
1987,3,66,149.00,150.00
1987,3,69,136.00,138.00
1987,3,70,138.00,141.00
1987,3,72,#N/A,#N/A
1987,3,79,123.00,134.00
1987,3,82,137.00,139.00
1987,3,84,137.00,145.00
1987,3,86,138.00,142.00
1987,3,94,137.60,139.60
1987,3,99,143.00,148.00
1987,3,100,135.00,140.00
1987,4,15,141.00,132.00
1987,4,20,138.00,136.00
1987,4,30,148.00,149.00
1987,4,35,134.90,142.20
1987,4,40,126.70,126.60
1987,4,41,#N/A,#N/A
1987,4,43,122.00,117.00
1987,4,51,139.00,141.00
1987,4,60,138.00,140.00
1987,4,62,138.00,140.00
1987,4,66,142.00,140.00
1987,4,69,#N/A,#N/A
1987,4,70,145.00,144.00
1987,4,72,#N/A,#N/A
1987,4,79,126.00,124.00
1987,4,82,133.00,135.00
1987,4,84,145.00,154.00
1987,4,87,#N/A,#N/A
1987,4,94,132.70,123.10
1987,4,100,135.00,130.00
1988,1,2,125.00,122.00
1988,1,12,145.00,141.00
1988,1,15,133.00,131.00
1988,1,20,142.00,144.00
1988,1,30,#N/A,#N/A
1988,1,35,142.60,141.50
1988,1,40,123.10,117.80
1988,1,44,140.00,143.00
1988,1,60,135.00,133.00
1988,1,62,145.00,143.00
1988,1,65,134.00,132.00
1988,1,66,151.00,149.00
1988,1,70,150.00,143.00
1988,1,72,#N/A,#N/A
1988,1,82,150.00,149.00
1988,1,87,#N/A,#N/A
1988,1,99,143.00,145.00
1988,1,100,145.00,140.00
1988,2,9,160.00,165.00
1988,2,12,149.00,157.00
1988,2,15,149.00,153.00
1988,2,20,152.00,153.00
1988,2,30,160.00,162.00
1988,2,35,146.00,136.80
1988,2,40,142.10,141.70
1988,2,41,#N/A,#N/A
1988,2,43,#N/A,#N/A
1988,2,44,145.00,148.00
1988,2,60,147.00,149.00
1988,2,62,143.00,144.00
1988,2,66,166.00,174.00
1988,2,70,148.00,150.00
1988,2,84,148.00,149.00
1988,2,87,144.90,153.20
1988,2,94,143.70,145.70
1988,2,99,153.00,158.00
1988,2,100,155.00,150.00
1988,3,9,200.00,200.00
1988,3,13,156.00,159.00
1988,3,20,153.00,154.00
1988,3,30,158.00,162.00
1988,3,35,152.00,153.00
1988,3,43,#N/A,#N/A
1988,3,44,154.00,156.00
1988,3,60,163.00,165.00
1988,3,62,162.00,164.00
1988,3,66,165.00,170.00
1988,3,69,161.80,167.90
1988,3,70,175.00,180.00
1988,3,72,#N/A,#N/A
1988,3,84,162.00,167.00
1988,3,94,152.30,158.40
1988,3,99,157.00,162.00
1988,3,100,150.00,150.00
1988,3,106,155.00,153.00
1988,4,9,180.00,200.00
1988,4,15,164.70,166.50
1988,4,30,186.00,194.00
1988,4,35,165.00,161.00
1988,4,40,163.80,154.80
1988,4,44,172.00,175.00
1988,4,51,170.00,172.00
1988,4,60,165.00,167.00
1988,4,62,163.00,162.00
1988,4,69,169.50,173.90
1988,4,70,171.00,171.00
1988,4,72,#N/A,#N/A
1988,4,84,165.00,167.00
1988,4,99,175.00,182.00
1988,4,100,190.00,200.00
1989,1,12,173.00,170.00
1989,1,15,176.40,179.60
1989,1,30,175.00,178.00
1989,1,35,171.00,172.00
1989,1,40,#N/A,#N/A
1989,1,51,175.00,178.00
1989,1,60,175.00,178.00
1989,1,62,170.00,170.00
1989,1,66,189.00,193.00
1989,1,69,175.00,178.00
1989,1,70,170.00,160.00
1989,1,78,#N/A,#N/A
1989,1,82,172.00,173.00
1989,1,84,170.00,170.00
1989,1,94,170.50,162.80
1989,1,99,170.00,173.00
1989,1,100,175.00,170.00
1989,2,12,175.00,177.00
1989,2,15,180.80,180.70
1989,2,20,183.00,186.00
1989,2,30,186.00,190.00
1989,2,35,176.00,171.20
1989,2,40,181.30,170.70
1989,2,41,#N/A,#N/A
1989,2,44,177.00,176.00
1989,2,60,170.00,171.00
1989,2,62,180.90,182.50
1989,2,70,170.00,171.00
1989,2,82,176.00,175.00
1989,2,84,168.00,172.00
1989,2,93,173.00,169.40
1989,2,94,175.20,163.50
1989,2,99,176.00,186.00
1989,2,110,195.00,200.00
1989,3,12,175.00,174.00
1989,3,15,172.00,174.10
1989,3,20,177.00,177.00
1989,3,30,178.00,180.00
1989,3,35,151.60,149.30
1989,3,51,170.00,168.00
1989,3,60,172.00,172.00
1989,3,62,171.00,169.00
1989,3,69,162.50,163.00
1989,3,70,172.00,177.00
1989,3,84,162.00,167.00
1989,3,87,#N/A,#N/A
1989,3,93,168.00,173.00
1989,3,99,175.00,178.00
1989,3,100,165.00,175.00
1989,4,12,157.00,153.00
1989,4,15,146.20,144.30
1989,4,30,166.00,165.00
1989,4,35,145.30,156.20
1989,4,40,155.90,153.90
1989,4,44,155.00,160.00
1989,4,51,162.00,164.00
1989,4,60,157.00,158.00
1989,4,62,162.00,160.00
1989,4,65,169.00,165.00
1989,4,66,154.00,155.00
1989,4,69,151.00,154.00
1989,4,70,165.00,168.00
1989,4,78,#N/A,#N/A
1989,4,84,157.00,165.00
1989,4,87,#N/A,#N/A
1989,4,100,135.00,125.00
1990,1,15,141.90,139.60
1990,1,20,156.00,161.00
1990,1,30,148.00,146.00
1990,1,35,162.00,155.00
1990,1,40,150.80,149.90
1990,1,41,#N/A,#N/A
1990,1,44,142.00,144.00
1990,1,60,151.00,153.00
1990,1,62,150.00,147.00
1990,1,82,146.00,145.00
1990,1,84,153.00,157.00
1990,1,94,146.00,143.90
1990,1,99,146.00,150.00
1990,1,100,150.00,145.00
1990,2,20,167.00,173.00
1990,2,30,158.00,150.00
1990,2,35,158.00,162.00
1990,2,40,160.40,180.60
1990,2,60,157.90,159.60
1990,2,62,147.00,149.00
1990,2,65,160.00,155.90
1990,2,70,154.00,155.00
1990,2,84,174.00,185.00
1990,3,20,173.00,174.00
1990,3,35,165.00,170.00
1990,3,60,169.00,170.00
1990,3,62,156.00,156.00
1990,3,65,164.80,165.90
1990,3,70,172.00,172.00
1990,3,84,182.00,166.00
1990,3,94,171.80,161.50
1990,3,99,155.00,156.00
1990,3,404,167.80,166.30
1990,3,405,169.00,170.00
1990,3,406,171.00,167.00
1990,3,407,169.60,171.70
1990,4,20,165.10,167.00
1990,4,30,150.00,145.00
1990,4,35,177.00,172.00
1990,4,40,198.90,157.80
1990,4,60,168.00,165.00
1990,4,62,160.00,154.00
1990,4,65,168.00,160.00
1990,4,70,160.00,164.00
1990,4,84,173.00,165.00
1990,4,404,185.00,170.00
1990,4,405,168.00,152.00
1990,4,407,162.20,164.70
1990,4,408,170.00,172.00
1990,4,409,138.00,139.00
1990,4,410,162.00,155.20
1990,4,411,189.10,155.80
1990,4,412,175.00,171.00
1990,4,413,164.10,164.00
1990,4,414,182.00,170.00
1990,4,415,163.00,160.00
1990,4,416,176.00,150.00
1990,4,417,167.70,166.90
1990,4,418,170.00,170.00
1990,4,419,#N/A,#N/A
1990,4,420,164.90,163.60
1990,4,421,161.10,159.50
1990,4,422,180.00,155.00
1990,4,423,176.00,179.00
1990,4,424,162.00,148.10
1990,4,425,166.00,163.00
1991,1,35,172.10,170.00
1991,1,40,136.50,138.30
1991,1,60,165.00,166.00
1991,1,62,159.00,154.00
1991,1,65,175.60,177.10
1991,1,84,174.00,179.00
1991,1,94,153.20,153.40
1991,1,99,161.00,163.00
1991,1,404,158.00,155.80
1991,1,405,150.30,145.10
1991,1,407,163.90,163.80
1991,1,408,160.00,162.30
1991,1,411,146.50,142.70
1991,1,412,167.00,167.00
1991,1,413,174.00,176.00
1991,1,414,172.00,165.00
1991,1,415,145.00,157.00
1991,1,416,150.00,148.00
1991,1,418,#N/A,#N/A
1991,1,419,169.00,166.00
1991,1,421,168.80,167.10
1991,1,422,155.00,150.00
1991,1,424,#N/A,#N/A
1991,1,425,#N/A,#N/A
1991,1,426,118.40,111.60
1991,1,427,174.70,177.30
1991,1,428,156.20,158.10
1991,1,429,158.00,156.00
1991,1,430,152.90,146.60
1991,1,431,148.00,141.00
1991,1,432,#N/A,#N/A
1991,1,433,149.00,150.00
1991,1,434,#N/A,#N/A
1991,1,435,#N/A,#N/A
1991,1,436,#N/A,#N/A
1991,2,20,175.20,176.40
1991,2,30,150.00,145.00
1991,2,35,165.00,170.00
1991,2,40,171.00,194.60
1991,2,60,166.00,168.00
1991,2,62,163.00,165.00
1991,2,65,180.00,182.00
1991,2,70,184.00,191.00
1991,2,84,178.00,178.00
1991,2,94,161.80,175.20
1991,2,99,172.00,173.00
1991,2,404,165.70,182.60
1991,2,405,145.90,152.60
1991,2,406,177.00,180.00
1991,2,407,166.30,171.30
1991,2,408,176.30,190.00
1991,2,410,167.70,169.20
1991,2,411,175.40,196.10
1991,2,412,169.00,173.00
1991,2,413,169.00,166.00
1991,2,414,172.00,181.00
1991,2,415,160.00,174.00
1991,2,416,167.00,180.00
1991,2,418,#N/A,#N/A
1991,2,420,#N/A,#N/A
1991,2,421,168.80,178.90
1991,2,422,162.00,168.00
1991,2,423,#N/A,#N/A
1991,2,424,165.00,165.00
1991,2,425,179.50,181.30
1991,2,426,158.30,163.80
1991,2,427,168.80,165.50
1991,2,428,173.00,186.00
1991,2,429,177.00,188.00
1991,2,430,164.60,169.20
1991,2,431,152.90,181.00
1991,2,432,165.00,168.00
1991,2,433,295.00,306.00
1991,2,434,151.00,165.00
1991,2,435,#N/A,#N/A
1991,2,437,173.50,177.00
1991,2,438,163.70,181.70
1991,3,30,180.00,196.00
1991,3,35,169.20,174.30
1991,3,60,161.00,163.00
1991,3,62,165.00,171.00
1991,3,65,171.50,173.40
1991,3,84,196.00,206.00
1991,3,94,199.10,218.10
1991,3,99,168.00,170.00
1991,3,404,184.00,199.60
1991,3,405,153.00,166.00
1991,3,406,168.00,170.00
1991,3,407,166.10,171.10
1991,3,408,191.60,193.00
1991,3,412,174.00,179.00
1991,3,413,169.00,165.00
1991,3,414,181.00,187.00
1991,3,416,180.00,200.00
1991,3,421,167.90,186.00
1991,3,422,162.00,167.00
1991,3,423,173.00,176.00
1991,3,424,162.00,165.00
1991,3,426,174.90,184.60
1991,3,427,180.60,189.70
1991,3,428,176.80,185.80
1991,3,429,188.00,199.00
1991,3,430,166.50,170.80
1991,3,432,176.00,185.00
1991,3,433,160.90,164.30
1991,3,434,161.90,168.70
1991,3,435,#N/A,#N/A
1991,3,439,#N/A,#N/A
1991,3,440,171.70,174.20
1991,3,441,191.10,200.80
1991,4,20,178.00,179.00
1991,4,30,135.00,135.00
1991,4,35,160.00,165.00
1991,4,40,174.00,186.30
1991,4,60,159.00,160.20
1991,4,62,165.30,167.90
1991,4,65,160.40,163.60
1991,4,84,174.00,177.00
1991,4,94,191.50,202.10
1991,4,99,155.00,160.00
1991,4,404,177.20,183.60
1991,4,405,160.70,173.90
1991,4,406,166.00,175.00
1991,4,407,170.30,176.60
1991,4,408,167.10,172.10
1991,4,410,166.80,173.80
1991,4,411,163.00,174.90
1991,4,412,163.00,166.00
1991,4,413,166.00,168.00
1991,4,414,179.00,181.00
1991,4,416,190.00,205.00
1991,4,418,#N/A,#N/A
1991,4,420,#N/A,#N/A
1991,4,421,164.30,174.70
1991,4,422,173.20,183.00
1991,4,423,165.80,168.50
1991,4,424,161.00,161.00
1991,4,426,165.80,175.30
1991,4,427,161.70,165.00
1991,4,428,173.80,179.00
1991,4,429,167.10,176.00
1991,4,430,164.90,166.30
1991,4,431,#N/A,#N/A
1991,4,432,#N/A,#N/A
1991,4,433,#N/A,#N/A
1991,4,435,#N/A,#N/A
1991,4,437,#N/A,#N/A
1991,4,439,#N/A,#N/A
1991,4,440,164.50,166.90
1992,1,20,186.00,193.00
1992,1,30,192.00,194.00
1992,1,35,184.30,189.50
1992,1,40,214.70,222.70
1992,1,60,182.17,183.88
1992,1,62,190.00,200.00
1992,1,65,197.10,206.00
1992,1,84,197.00,200.00
1992,1,94,197.10,203.20
1992,1,99,185.00,199.00
1992,1,404,175.50,177.10
1992,1,405,173.90,184.70
1992,1,406,193.00,197.00
1992,1,407,184.60,184.90
1992,1,408,191.45,192.87
1992,1,409,175.00,187.00
1992,1,410,185.00,188.20
1992,1,411,174.00,190.90
1992,1,414,182.00,190.00
1992,1,416,200.00,210.00
1992,1,418,#N/A,#N/A
1992,1,420,#N/A,#N/A
1992,1,421,180.20,182.70
1992,1,422,190.00,212.00
1992,1,423,197.50,203.10
1992,1,424,180.00,180.00
1992,1,426,165.80,173.80
1992,1,427,194.00,199.00
1992,1,428,192.70,198.30
1992,1,429,193.40,207.10
1992,1,430,180.80,184.60
1992,1,432,181.40,190.60
1992,1,433,#N/A,#N/A
1992,1,434,186.89,195.16
1992,1,435,#N/A,#N/A
1992,1,436,#N/A,#N/A
1992,1,437,194.92,198.71
1992,1,438,198.60,199.60
1992,1,439,#N/A,#N/A
1992,1,440,193.00,196.90
1992,2,30,194.00,197.00
1992,2,35,189.50,197.50
1992,2,40,234.10,255.00
1992,2,60,#N/A,#N/A
1992,2,62,205.00,211.00
1992,2,65,238.20,268.20
1992,2,84,208.00,207.00
1992,2,94,235.50,249.70
1992,2,99,192.00,200.00
1992,2,404,195.80,199.30
1992,2,407,202.30,212.40
1992,2,408,203.20,213.30
1992,2,409,210.00,225.00
1992,2,410,223.90,235.60
1992,2,411,234.90,244.50
1992,2,412,220.00,230.00
1992,2,414,190.00,204.00
1992,2,416,222.00,241.00
1992,2,418,#N/A,#N/A
1992,2,421,194.70,202.50
1992,2,422,204.30,216.60
1992,2,423,200.00,204.00
1992,2,424,196.00,202.00
1992,2,426,211.00,219.30
1992,2,427,195.80,202.70
1992,2,428,211.50,221.20
